target_candidate_id,available_time,available_day,underlying_action_plan_ref,base_action_type,base_action_side,residual_type,residual_direction,realized_underlying_return_after_entry,realized_net_underlying_utility,no_trade_opportunity_cost,residual_severity_score,base_reason_codes,nearby_event_families,nearby_event_sources,layer_1_7_basis
tcand_l03_2016_01_786835857ec32bdc,2016-01-19T14:30:00-05:00,2016-01-19,uap_08660623984abeab,no_trade,unknown,base_stack_no_trade_missed_move,upside_missed,0.04,0.038,0.04,0.04,,analyst_rating_or_price_target_change;buyback_or_capital_return;cpi_inflation_release;customer_contract_win_loss;earnings_call_narrative_residual;geopolitical_or_fiscal_shock;legal_regulatory_investigation;option_derivatives_abnormality;sector_demand_shock;sector_regulation_policy,alpaca_news;trading_economics_calendar_web,model_07_underlying_action_evaluation_labels_over_layers_1_7_inputs
tcand_l03_2016_01_f1dadd25a3156e2c,2016-01-19T14:30:00-05:00,2016-01-19,uap_63ecaaacc2a0e869,no_trade,unknown,base_stack_no_trade_missed_move,upside_missed,0.04,0.038,0.04,0.04,,analyst_rating_or_price_target_change;buyback_or_capital_return;cpi_inflation_release;customer_contract_win_loss;earnings_call_narrative_residual;geopolitical_or_fiscal_shock;legal_regulatory_investigation;option_derivatives_abnormality;sector_demand_shock;sector_regulation_policy,alpaca_news;trading_economics_calendar_web,model_07_underlying_action_evaluation_labels_over_layers_1_7_inputs
tcand_l03_2016_01_f1dadd25a3156e2c,2016-01-19T14:30:00-05:00,2016-01-19,uap_abe981765921119e,no_trade,unknown,base_stack_no_trade_missed_move,upside_missed,0.04,0.038,0.04,0.04,alpha_confidence_marginal;no_new_underlying_operation;5min_projection_dominant,analyst_rating_or_price_target_change;buyback_or_capital_return;cpi_inflation_release;customer_contract_win_loss;earnings_call_narrative_residual;geopolitical_or_fiscal_shock;legal_regulatory_investigation;option_derivatives_abnormality;sector_demand_shock;sector_regulation_policy,alpaca_news;trading_economics_calendar_web,model_07_underlying_action_evaluation_labels_over_layers_1_7_inputs
tcand_l03_2016_01_786835857ec32bdc,2016-01-19T14:30:00-05:00,2016-01-19,uap_d51840581ddfde8a,no_trade,unknown,base_stack_no_trade_missed_move,upside_missed,0.04,0.038,0.04,0.04,alpha_confidence_marginal;no_new_underlying_operation;15min_projection_dominant,analyst_rating_or_price_target_change;buyback_or_capital_return;cpi_inflation_release;customer_contract_win_loss;earnings_call_narrative_residual;geopolitical_or_fiscal_shock;legal_regulatory_investigation;option_derivatives_abnormality;sector_demand_shock;sector_regulation_policy,alpaca_news;trading_economics_calendar_web,model_07_underlying_action_evaluation_labels_over_layers_1_7_inputs
tcand_l03_2016_01_786835857ec32bdc,2016-01-19T15:30:00-05:00,2016-01-19,uap_5c0202d2f1e7cdef,no_trade,unknown,base_stack_no_trade_missed_move,upside_missed,0.04,0.038,0.04,0.04,alpha_confidence_marginal;projection_confidence_marginal;no_new_underlying_operation;15min_projection_dominant,analyst_rating_or_price_target_change;buyback_or_capital_return;cpi_inflation_release;customer_contract_win_loss;earnings_call_narrative_residual;geopolitical_or_fiscal_shock;legal_regulatory_investigation;option_derivatives_abnormality;sector_demand_shock;sector_regulation_policy,alpaca_news;trading_economics_calendar_web,model_07_underlying_action_evaluation_labels_over_layers_1_7_inputs
tcand_l03_2016_01_f1dadd25a3156e2c,2016-01-19T15:30:00-05:00,2016-01-19,uap_6b840077dac5020b,no_trade,unknown,base_stack_no_trade_missed_move,upside_missed,0.04,0.038,0.04,0.04,,analyst_rating_or_price_target_change;buyback_or_capital_return;cpi_inflation_release;customer_contract_win_loss;earnings_call_narrative_residual;geopolitical_or_fiscal_shock;legal_regulatory_investigation;option_derivatives_abnormality;sector_demand_shock;sector_regulation_policy,alpaca_news;trading_economics_calendar_web,model_07_underlying_action_evaluation_labels_over_layers_1_7_inputs
tcand_l03_2016_01_3d630916a24f3be6,2016-01-19T15:30:00-05:00,2016-01-19,uap_b26c6006fc54355b,no_trade,unknown,base_stack_no_trade_missed_move,upside_missed,0.04,0.038,0.04,0.04,alpha_confidence_marginal;projection_confidence_marginal;position_gap_small;no_new_underlying_operation;5min_projection_dominant,analyst_rating_or_price_target_change;buyback_or_capital_return;cpi_inflation_release;customer_contract_win_loss;earnings_call_narrative_residual;geopolitical_or_fiscal_shock;legal_regulatory_investigation;option_derivatives_abnormality;sector_demand_shock;sector_regulation_policy,alpaca_news;trading_economics_calendar_web,model_07_underlying_action_evaluation_labels_over_layers_1_7_inputs
tcand_l03_2016_01_5ba68d876735ea4c,2016-01-19T15:30:00-05:00,2016-01-19,uap_c247eeb76fe7bf5f,no_trade,unknown,base_stack_no_trade_missed_move,upside_missed,0.04,0.038,0.04,0.04,,analyst_rating_or_price_target_change;buyback_or_capital_return;cpi_inflation_release;customer_contract_win_loss;earnings_call_narrative_residual;geopolitical_or_fiscal_shock;legal_regulatory_investigation;option_derivatives_abnormality;sector_demand_shock;sector_regulation_policy,alpaca_news;trading_economics_calendar_web,model_07_underlying_action_evaluation_labels_over_layers_1_7_inputs
tcand_l03_2016_01_3d630916a24f3be6,2016-01-19T15:30:00-05:00,2016-01-19,uap_c2d9e932fb00dc23,no_trade,unknown,base_stack_no_trade_missed_move,upside_missed,0.04,0.038,0.04,0.04,,analyst_rating_or_price_target_change;buyback_or_capital_return;cpi_inflation_release;customer_contract_win_loss;earnings_call_narrative_residual;geopolitical_or_fiscal_shock;legal_regulatory_investigation;option_derivatives_abnormality;sector_demand_shock;sector_regulation_policy,alpaca_news;trading_economics_calendar_web,model_07_underlying_action_evaluation_labels_over_layers_1_7_inputs
tcand_l03_2016_01_f1dadd25a3156e2c,2016-01-19T15:30:00-05:00,2016-01-19,uap_d763854c7cb9149a,no_trade,unknown,base_stack_no_trade_missed_move,upside_missed,0.04,0.038,0.04,0.04,alpha_confidence_marginal;no_new_underlying_operation;60min_projection_dominant,analyst_rating_or_price_target_change;buyback_or_capital_return;cpi_inflation_release;customer_contract_win_loss;earnings_call_narrative_residual;geopolitical_or_fiscal_shock;legal_regulatory_investigation;option_derivatives_abnormality;sector_demand_shock;sector_regulation_policy,alpaca_news;trading_economics_calendar_web,model_07_underlying_action_evaluation_labels_over_layers_1_7_inputs
tcand_l03_2016_01_786835857ec32bdc,2016-01-19T15:30:00-05:00,2016-01-19,uap_da3aeea3328571e2,no_trade,unknown,base_stack_no_trade_missed_move,upside_missed,0.04,0.038,0.04,0.04,,analyst_rating_or_price_target_change;buyback_or_capital_return;cpi_inflation_release;customer_contract_win_loss;earnings_call_narrative_residual;geopolitical_or_fiscal_shock;legal_regulatory_investigation;option_derivatives_abnormality;sector_demand_shock;sector_regulation_policy,alpaca_news;trading_economics_calendar_web,model_07_underlying_action_evaluation_labels_over_layers_1_7_inputs
tcand_l03_2016_01_5ba68d876735ea4c,2016-01-19T15:30:00-05:00,2016-01-19,uap_e5d0721fbd4ee11d,no_trade,unknown,base_stack_no_trade_missed_move,upside_missed,0.04,0.038,0.04,0.04,alpha_confidence_marginal;no_new_underlying_operation;60min_projection_dominant,analyst_rating_or_price_target_change;buyback_or_capital_return;cpi_inflation_release;customer_contract_win_loss;earnings_call_narrative_residual;geopolitical_or_fiscal_shock;legal_regulatory_investigation;option_derivatives_abnormality;sector_demand_shock;sector_regulation_policy,alpaca_news;trading_economics_calendar_web,model_07_underlying_action_evaluation_labels_over_layers_1_7_inputs
tcand_l03_2016_01_786835857ec32bdc,2016-01-19T16:00:00-05:00,2016-01-19,uap_4126c2f62d2fb66b,no_trade,unknown,base_stack_no_trade_missed_move,upside_missed,0.04,0.038,0.04,0.04,alpha_confidence_marginal;projection_confidence_marginal;no_new_underlying_operation;15min_projection_dominant,analyst_rating_or_price_target_change;buyback_or_capital_return;cpi_inflation_release;customer_contract_win_loss;earnings_call_narrative_residual;geopolitical_or_fiscal_shock;legal_regulatory_investigation;option_derivatives_abnormality;sector_demand_shock;sector_regulation_policy,alpaca_news;trading_economics_calendar_web,model_07_underlying_action_evaluation_labels_over_layers_1_7_inputs
tcand_l03_2016_01_786835857ec32bdc,2016-01-19T16:00:00-05:00,2016-01-19,uap_41abc4200a9d2d8b,no_trade,unknown,base_stack_no_trade_missed_move,upside_missed,0.04,0.038,0.04,0.04,,analyst_rating_or_price_target_change;buyback_or_capital_return;cpi_inflation_release;customer_contract_win_loss;earnings_call_narrative_residual;geopolitical_or_fiscal_shock;legal_regulatory_investigation;option_derivatives_abnormality;sector_demand_shock;sector_regulation_policy,alpaca_news;trading_economics_calendar_web,model_07_underlying_action_evaluation_labels_over_layers_1_7_inputs
tcand_l03_2016_01_cd052eeaa9b73d65,2016-01-20T04:00:00-05:00,2016-01-20,uap_25a5dae5ff54e8a7,no_trade,unknown,base_stack_no_trade_missed_move,upside_missed,0.04,0.038,0.04,0.04,alpha_confidence_marginal;no_new_underlying_operation;60min_projection_dominant,analyst_rating_or_price_target_change;buyback_or_capital_return;cpi_inflation_release;credit_liquidity_stress;customer_contract_win_loss;earnings_call_narrative_residual;geopolitical_or_fiscal_shock;legal_regulatory_investigation;option_derivatives_abnormality;sector_demand_shock;sector_regulation_policy,alpaca_news;trading_economics_calendar_web,model_07_underlying_action_evaluation_labels_over_layers_1_7_inputs
tcand_l03_2016_01_786835857ec32bdc,2016-01-20T04:00:00-05:00,2016-01-20,uap_8ba7b96d01c04b5d,no_trade,unknown,base_stack_no_trade_missed_move,upside_missed,0.04,0.038,0.04,0.04,alpha_confidence_marginal;no_new_underlying_operation;5min_projection_dominant,analyst_rating_or_price_target_change;buyback_or_capital_return;cpi_inflation_release;credit_liquidity_stress;customer_contract_win_loss;earnings_call_narrative_residual;geopolitical_or_fiscal_shock;legal_regulatory_investigation;option_derivatives_abnormality;sector_demand_shock;sector_regulation_policy,alpaca_news;trading_economics_calendar_web,model_07_underlying_action_evaluation_labels_over_layers_1_7_inputs
tcand_l03_2016_01_cd052eeaa9b73d65,2016-01-20T04:00:00-05:00,2016-01-20,uap_8d0dc193efcef041,no_trade,unknown,base_stack_no_trade_missed_move,upside_missed,0.04,0.038,0.04,0.04,,analyst_rating_or_price_target_change;buyback_or_capital_return;cpi_inflation_release;credit_liquidity_stress;customer_contract_win_loss;earnings_call_narrative_residual;geopolitical_or_fiscal_shock;legal_regulatory_investigation;option_derivatives_abnormality;sector_demand_shock;sector_regulation_policy,alpaca_news;trading_economics_calendar_web,model_07_underlying_action_evaluation_labels_over_layers_1_7_inputs
tcand_l03_2016_01_786835857ec32bdc,2016-01-20T04:00:00-05:00,2016-01-20,uap_ee146e54d16aee32,no_trade,unknown,base_stack_no_trade_missed_move,upside_missed,0.04,0.038,0.04,0.04,,analyst_rating_or_price_target_change;buyback_or_capital_return;cpi_inflation_release;credit_liquidity_stress;customer_contract_win_loss;earnings_call_narrative_residual;geopolitical_or_fiscal_shock;legal_regulatory_investigation;option_derivatives_abnormality;sector_demand_shock;sector_regulation_policy,alpaca_news;trading_economics_calendar_web,model_07_underlying_action_evaluation_labels_over_layers_1_7_inputs
